name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes,is_zone
,1,194785846,motorway_junction,112,,motorway,0,-112.0423427,33.461472,,,,FALSE
,2,256202809,,112,,motorway,0,-112.0405593,33.4612912,,,,FALSE
,3,41198115,motorway_junction,146,,motorway,0,-111.7119497,33.3867575,,,,FALSE
,4,4346479126,,146,,motorway,0,-111.7180767,33.3870502,,,,FALSE
,5,256833492,motorway_junction,96,,motorway,0,-112.1125032,33.5055866,,,,FALSE
,6,41198155,,96,,motorway,0,-112.1121581,33.5075875,,,,FALSE
,7,41479685,motorway_junction,128,,motorway,0,-112.0030584,33.4107069,,,,FALSE
,8,256629355,,128,,motorway,0,-111.997135,33.4099683,,,,FALSE
,9,255734122,motorway_junction,143,,motorway,0,-111.9678428,33.3922814,,,,FALSE
,10,255734135,,143,,motorway,0,-111.9682176,33.3842412,,,,FALSE
,11,256833877,motorway_junction,96,,motorway,0,-112.112194,33.5203264,,,,FALSE
,12,1878604152,,96,,motorway,0,-112.1119142,33.5225377,,,,FALSE
,13,1759242356,motorway_junction,113,,motorway,0,-112.001551,33.4589597,,,,FALSE
,14,6124332652,,113,,motorway,0,-111.9979257,33.4589503,,,,FALSE
,15,41216723,motorway_junction,158,,motorway,0,-111.9723981,33.3111425,,,,FALSE
,16,5726433512,,158,,motorway,0,-111.9727488,33.3076755,,,,FALSE
,17,41229681,motorway_junction,127,,motorway,0,-112.0375606,33.4521749,,,,FALSE
,18,330527221,,127,,motorway,0,-112.0375987,33.4517466,,,,FALSE
,19,41231042,motorway_junction,112,,motorway,0,-112.0062131,33.4592517,,,,FALSE
,20,41231045,,112,,motorway,0,-112.0082045,33.459653,,,,FALSE
,21,41234103,motorway_junction,96,,motorway,0,-112.112445,33.5275916,,,,FALSE
,22,1878604168,,96,,motorway,0,-112.1126977,33.5256628,,,,FALSE
,23,256497111,motorway_junction,147,,motorway,0,-111.6232707,33.3865053,,,,FALSE
,24,256320871,motorway_junction,148,,motorway,0,-111.6209495,33.3863925,,,,FALSE
,25,256777606,motorway_junction,126,,motorway,0,-112.1061407,33.4303216,,,,FALSE
,26,41241086,,126,,motorway,0,-112.1076217,33.4339299,,,,FALSE
,27,316115414,,128,,motorway,0,-111.9782579,33.4348286,,,,FALSE
,28,256194249,,128,,motorway,0,-111.9738299,33.4371135,,,,FALSE
,29,41242964,motorway_junction,158,,motorway,0,-111.9720741,33.3138372,,,,FALSE
,30,2140214477,,158,,motorway,0,-111.9717703,33.317674,,,,FALSE
,31,5134826462,,111,,motorway,0,-112.0880899,33.4611032,,,,FALSE
,32,41245668,,111,,motorway,0,-112.0855491,33.4606966,,,,FALSE
,33,256783640,motorway_junction,111,,motorway,0,-112.112719,33.481918,,,,FALSE
,34,256784343,traffic_signals,111,signal,motorway,0,-112.1128309,33.4828179,,,,FALSE
,35,41249162,motorway_junction,148,,motorway,0,-111.5908284,33.3866985,,,,FALSE
,36,5130719658,,148,,motorway,0,-111.5963076,33.3870944,,,,FALSE
,37,41250865,,111,,motorway,0,-112.1134364,33.4938391,,,,FALSE
,38,4391984874,traffic_signals,111,signal,motorway,0,-112.1133086,33.4926264,,,,FALSE
,39,41256497,motorway_junction,96,,motorway,0,-112.112487,33.5136659,,,,FALSE
,40,41256495,,96,,motorway,0,-112.1127401,33.5113271,,,,FALSE
,41,256786301,traffic_signals,96,signal,motorway,0,-112.1121158,33.5120129,,,,FALSE
,42,256833495,,96,,motorway,0,-112.1122284,33.5136464,,,,FALSE
,43,5130719654,,148,,motorway,0,-111.599176,33.3859942,,,,FALSE
,44,41249169,traffic_signals,148,signal,motorway,0,-111.598102,33.3858911,,,,FALSE
,45,41259724,motorway_junction,143,,motorway,0,-111.933892,33.3857087,,,,FALSE
,46,4347614166,,143,,motorway,0,-111.9386661,33.3859575,,,,FALSE
,47,41260760,motorway_junction,189,,motorway,0,-111.9164172,33.2146518,,,,FALSE
,48,5128524030,,189,,motorway,0,-111.9175637,33.2184129,,,,FALSE
,49,256833397,motorway_junction,111,,motorway,0,-112.1129732,33.4912605,,,,FALSE
,50,9126748135,,111,,motorway,0,-112.1127025,33.4933188,,,,FALSE
,51,2637251215,traffic_signals,66,signal,motorway,0,-112.1148898,33.6420933,,,,FALSE
,52,256917140,,66,,motorway,0,-112.1151735,33.6442095,,,,FALSE
,53,10263942608,,128,,primary,0,-111.9485881,33.4445865,,,,FALSE
,54,41265242,,128,,primary,0,-111.9489708,33.4442238,,,,FALSE
,55,41267598,motorway_junction,143,,motorway,0,-111.9711154,33.3546267,,,,FALSE
,56,2301213547,,158,,motorway,0,-111.9722249,33.3508115,,,,FALSE
,57,256914409,motorway_junction,66,,motorway,0,-112.1159268,33.6346955,,,,FALSE
,58,256914677,,66,,motorway,0,-112.1155219,33.6372686,,,,FALSE
,59,41278524,motorway_junction,146,,motorway,0,-111.7291477,33.3866558,,,,FALSE
,60,4347940267,,146,,motorway,0,-111.735309,33.3871584,,,,FALSE
,61,347946485,,82,,primary,0,-112.0656101,33.5962309,,,,FALSE
,62,41281374,,82,,primary,0,-112.0658127,33.5948223,,,,FALSE
,63,41281387,,82,,primary,0,-112.0655882,33.5935544,,,,FALSE
,64,41281375,,82,,primary,0,-112.0652937,33.5947799,,,,FALSE
,65,1985340224,,82,,primary,0,-112.06546,33.5966304,,,,FALSE
,66,1985340215,,82,,primary,0,-112.0653682,33.5963904,,,,FALSE
,67,255704291,motorway_junction,189,,motorway,0,-111.9243342,33.2243591,,,,FALSE
,68,5128524031,,189,,motorway,0,-111.9227815,33.2200621,,,,FALSE
,69,41287063,,6,,motorway,0,-112.1408831,33.8200823,,,,FALSE
,70,311101758,,6,,motorway,0,-112.1429642,33.8244407,,,,FALSE
,71,41287096,,6,,motorway,0,-112.1421064,33.8197788,,,,FALSE
,72,41287054,,6,,motorway,0,-112.1400729,33.815518,,,,FALSE
,73,4347879829,,145,,motorway,0,-111.7871731,33.386783,,,,FALSE
,74,41291539,traffic_signals,145,signal,motorway,0,-111.788218,33.3868387,,,,FALSE
,75,256757546,motorway_junction,127,,motorway,0,-112.0786775,33.4290323,,,,FALSE
,76,41674541,,126,,motorway,0,-112.0815418,33.4296063,,,,FALSE
,77,41674500,,126,,motorway,0,-112.0815486,33.4288387,,,,FALSE
,78,9827897076,traffic_signals,127,signal,motorway,0,-112.0791864,33.4288076,,,,FALSE
,79,41291704,,127,,motorway,0,-112.0781238,33.4288325,,,,FALSE
,80,5130168869,,73,,trunk,0,-111.5809432,33.6060695,,,,FALSE
,81,1857078943,motorway_junction,73,,trunk,0,-111.563901,33.6234832,,,,FALSE
,82,41292001,,73,,trunk,0,-111.5557843,33.6299615,,,,FALSE
,83,41292017,,74,,trunk,0,-111.5399518,33.6410407,,,,FALSE
,84,255704227,motorway_junction,173,,motorway,0,-111.952615,33.260924,,,,FALSE
,85,1856532458,,173,,motorway,0,-111.9498033,33.2560602,,,,FALSE
,86,1856532435,,173,,motorway,0,-111.9488329,33.2575388,,,,FALSE
,87,41296909,,173,,motorway,0,-111.952259,33.2610401,,,,FALSE
,88,41299692,motorway_junction,145,,motorway,0,-111.8149089,33.3862521,,,,FALSE
,89,6248255071,,145,,motorway,0,-111.8203117,33.3864843,,,,FALSE
,90,256542255,motorway_junction,112,,motorway,0,-112.0666925,33.4616389,,,,FALSE
,91,194825878,,112,,motorway,0,-112.0656104,33.4618685,,,,FALSE
,92,41305354,motorway_junction,129,,motorway,0,-111.8527985,33.4479477,,,,FALSE
,93,1708852495,,129,,motorway,0,-111.8544026,33.4469764,,,,FALSE
,94,41307115,motorway_junction,21,,motorway,0,-112.1371838,33.8055431,,,,FALSE
,95,4111227264,,21,,motorway,0,-112.1369353,33.8006802,,,,FALSE
,96,41648712,,126,,motorway,0,-112.1087236,33.4406038,,,,FALSE
,97,41314616,,126,,motorway,0,-112.1082615,33.437318,,,,FALSE
,98,41316003,motorway_junction,64,,motorway,0,-112.240132,33.6149958,,,,FALSE
,99,41316007,,64,,motorway,0,-112.2439537,33.6115045,,,,FALSE
,100,255735872,motorway_junction,143,,motorway,0,-111.945265,33.3854478,,,,FALSE
,101,2941419386,,143,,motorway,0,-111.940624,33.3851561,,,,FALSE
,102,156226219,motorway_junction,112,,motorway,0,-112.0188431,33.4617795,,,,FALSE
,103,6124332648,,112,,motorway,0,-112.0154717,33.4610219,,,,FALSE
,104,256788726,motorway_junction,126,,motorway,0,-112.1080786,33.438038,,,,FALSE
,105,256778310,,126,,motorway,0,-112.1077048,33.4405091,,,,FALSE
,106,317500995,,127,,motorway,0,-112.0377189,33.4441084,,,,FALSE
,107,41327616,,127,,motorway,0,-112.0376052,33.4430163,,,,FALSE
,108,255736046,motorway_junction,143,,motorway,0,-111.9324545,33.385457,,,,FALSE
,109,255736050,,143,,motorway,0,-111.927636,33.3850912,,,,FALSE
,110,41331571,motorway_junction,97,,motorway,0,-112.0441165,33.5191259,,,,FALSE
,111,257763160,,97,,motorway,0,-112.0435145,33.5224622,,,,FALSE
,112,311097729,motorway_junction,21,,motorway,0,-112.1338937,33.7916556,,,,FALSE
,113,311099441,,21,,motorway,0,-112.1340652,33.7956999,,,,FALSE
,114,5130753514,motorway_junction,148,,motorway,0,-111.6091835,33.3867019,,,,FALSE
,115,256320982,,148,,motorway,0,-111.6134745,33.3870989,,,,FALSE
,116,41263216,motorway_junction,66,,motorway,0,-112.1154567,33.6442126,,,,FALSE
,117,6369493522,,66,,motorway,0,-112.1159399,33.6421097,,,,FALSE
,118,3349664734,,147,,motorway,0,-111.694352,33.3871382,,,,FALSE
,119,5134816122,traffic_signals,147,signal,motorway,0,-111.695885,33.3869919,,,,FALSE
,120,255736909,motorway_junction,144,,motorway,0,-111.8907039,33.3858465,,,,FALSE
,121,255736900,,144,,motorway,0,-111.8954228,33.3861908,,,,FALSE
,122,42230556,motorway_junction,143,,motorway,0,-111.9678286,33.3746238,,,,FALSE
,123,6065736557,,143,,motorway,0,-111.9676392,33.3775016,,,,FALSE
,124,255736552,motorway_junction,144,,motorway,0,-111.9163787,33.3855287,,,,FALSE
,125,255736548,,144,,motorway,0,-111.9106005,33.3852456,,,,FALSE
,126,42372105,,51,,motorway,0,-112.1112736,33.6851721,,,,FALSE
,127,310462365,,51,,motorway,0,-112.112107,33.6868062,,,,FALSE
,128,256788785,motorway_junction,126,,motorway,0,-112.1081262,33.4466484,,,,FALSE
,129,42339194,traffic_signals,126,signal,motorway,0,-112.107772,33.4491593,,,,FALSE
,130,41359339,motorway_junction,158,,motorway,0,-111.9721013,33.3429747,,,,FALSE
,131,2301213329,,158,,motorway,0,-111.9715738,33.34709,,,,FALSE
,132,255663799,motorway_junction,144,,motorway,0,-111.89027,33.3856347,,,,FALSE
,133,3874076266,,144,,motorway,0,-111.8785744,33.3855075,,,,FALSE
,134,1277608635,,51,,motorway,0,-112.1157979,33.7029717,,,,FALSE
,135,10107602715,,51,,motorway,0,-112.1155846,33.7004266,,,,FALSE
,136,795251601,,112,,motorway,0,-112.044306,33.4953401,,,,FALSE
,137,3358876505,,112,,motorway,-1,-112.0446233,33.4948216,,,,FALSE
,138,41370147,motorway_junction,81,,motorway,0,-112.117077,33.5881917,,,,FALSE
,139,41370144,,81,,motorway,0,-112.1173631,33.5850633,,,,FALSE
,140,255654264,motorway_junction,145,,motorway,0,-111.8302211,33.3859225,,,,FALSE
,141,3248808222,,145,,motorway,0,-111.8250134,33.3856759,,,,FALSE
,142,4347879828,,145,,motorway,0,-111.789487,33.3857918,,,,FALSE
,143,3863464170,traffic_signals,145,signal,motorway,0,-111.788486,33.3857411,,,,FALSE
,144,256898479,motorway_junction,81,,motorway,0,-112.1161555,33.5632521,,,,FALSE
,145,41371037,,81,,motorway,0,-112.1165408,33.5650278,,,,FALSE
,146,1376591422,motorway_junction,113,,motorway,0,-111.9925703,33.4588373,,,,FALSE
,147,1222388063,,113,,motorway,0,-111.9894403,33.4583263,,,,FALSE
,148,41377563,,81,,motorway,0,-112.1165779,33.585161,,,,FALSE
,149,4074605142,traffic_signals,81,signal,motorway,0,-112.1166461,33.5859126,,,,FALSE
,150,5135182130,,146,,motorway,0,-111.7550888,33.3859304,,,,FALSE
,151,3872338157,traffic_signals,146,signal,motorway,0,-111.754026,33.3858772,,,,FALSE
,152,5927247234,,146,,motorway,0,-111.745244,33.3862617,,,,FALSE
,153,256323565,,146,,motorway,0,-111.7397498,33.3857195,,,,FALSE
,154,5134728626,traffic_signals,81,signal,motorway,0,-112.1173288,33.5782698,,,,FALSE
,155,41387201,,81,,motorway,0,-112.1171462,33.5773186,,,,FALSE
,156,256912067,traffic_signals,66,signal,motorway,0,-112.116925,33.6224553,,,,FALSE
,157,5377338486,,66,,motorway,0,-112.1167526,33.6194998,,,,FALSE
,158,4346479125,,146,,motorway,0,-111.72076,33.3860528,,,,FALSE
,159,3870347485,traffic_signals,146,signal,motorway,0,-111.719555,33.3859887,,,,FALSE
,160,41387793,motorway_junction,128,,motorway,0,-111.9809499,33.4467727,,,,FALSE
,161,331861541,,128,,primary,0,-111.9807232,33.44755,,,,FALSE
,162,41388149,motorway_junction,145,,motorway,0,-111.848406,33.3861052,,,,FALSE
,163,4347677852,,144,,motorway,0,-111.856221,33.3863696,,,,FALSE
,164,41392872,motorway_junction,129,,motorway,0,-111.8757011,33.4359259,,,,FALSE
,165,5739892055,,129,,motorway,0,-111.8733814,33.4362723,,,,FALSE
,166,256323792,,147,,motorway,0,-111.694947,33.3861607,,,,FALSE
,167,3349664715,traffic_signals,147,signal,motorway,0,-111.693718,33.3860917,,,,FALSE
,168,41397725,motorway_junction,66,,motorway,0,-112.1164902,33.6308527,,,,FALSE
,169,41397723,,66,,motorway,0,-112.1169062,33.6280012,,,,FALSE
,170,331861538,,128,,primary,0,-111.9834346,33.4478613,,,,FALSE
,171,41397712,,128,,motorway,0,-111.9822508,33.4469238,,,,FALSE
,172,4347851408,,145,,motorway,0,-111.8066986,33.385664,,,,FALSE
,173,3872342923,traffic_signals,145,signal,motorway,0,-111.8056879,33.3856121,,,,FALSE
,174,1617121734,,128,,motorway,0,-111.9697274,33.4500935,,,,FALSE
,175,256606092,traffic_signals,128,signal,motorway,0,-111.9693028,33.4477456,,,,FALSE
,176,41371964,motorway_junction,113,,motorway,0,-111.9883484,33.4580508,,,,FALSE
,177,1222388068,,113,,motorway,0,-111.9866178,33.4576172,,,,FALSE
,178,41408093,,128,,motorway,0,-111.9826433,33.4486667,,,,FALSE
,179,331861497,,128,,primary,0,-111.9827617,33.4480269,,,,FALSE
,180,41408188,motorway_junction,128,,motorway,0,-111.981826,33.4482138,,,,FALSE
,181,41408182,,128,,motorway,0,-111.9819748,33.4508606,,,,FALSE
,182,41408683,,126,,motorway,1,-112.098958,33.4285682,,,,FALSE
,183,6377652122,traffic_signals,126,signal,motorway,0,-112.09612,33.4289629,,,,FALSE
,184,5134816123,,147,,motorway,0,-111.6798739,33.3868384,,,,FALSE
,185,9981078598,,147,,motorway,0,-111.6825457,33.3870034,,,,FALSE
,186,41412093,motorway_junction,126,,motorway,0,-112.108292,33.4443026,,,,FALSE
,187,6863338501,,126,,motorway,0,-112.1083376,33.4440153,,,,FALSE
,188,258032352,motorway_junction,64,,motorway,0,-112.249126,33.6058345,,,,FALSE
,189,258017068,,64,,motorway,0,-112.2446243,33.6082197,,,,FALSE
,190,331861494,,128,,primary,0,-111.980846,33.4478043,,,,FALSE
,191,41416196,,128,,motorway,0,-111.9813832,33.4484265,,,,FALSE
,192,41323673,motorway_junction,112,,motorway,0,-112.0138013,33.4604689,,,,FALSE
,193,3324443268,traffic_signals,112,signal,motorway,0,-112.012983,33.4606948,,,,FALSE
,194,41423746,motorway_junction,158,,motorway,0,-111.9720713,33.3289718,,,,FALSE
,195,2139420893,,158,,motorway,0,-111.9716561,33.3332185,,,,FALSE
,196,41350650,motorway_junction,143,,motorway,0,-111.9584696,33.3868388,,,,FALSE
,197,256190124,,143,,motorway,0,-111.9604188,33.3873486,,,,FALSE
,198,41231054,,112,,motorway,0,-112.011771,33.4609879,,,,FALSE
,199,3320447076,traffic_signals,112,signal,motorway,0,-112.0128,33.4608162,,,,FALSE
,200,41424970,traffic_signals,147,signal,motorway,0,-111.667455,33.3872585,,,,FALSE
,201,2771642796,traffic_signals,147,signal,motorway,0,-111.667617,33.3872566,,,,FALSE
,202,256323910,,147,,motorway,0,-111.6714714,33.387058,,,,FALSE
,203,256323875,motorway_junction,147,,motorway,0,-111.6914729,33.386525,,,,FALSE
,204,256319902,,147,,motorway,0,-111.6876963,33.3863099,,,,FALSE
,205,41370240,motorway_junction,145,,motorway,0,-111.8320723,33.3861904,,,,FALSE
,206,4347642287,,145,,motorway,0,-111.838962,33.3865529,,,,FALSE
,207,1485393604,traffic_signals,65,signal,motorway,0,-112.231939,33.6553839,,,,FALSE
,208,1485393660,,50,,motorway,0,-112.2311987,33.6619958,,,,FALSE
,209,1363203988,traffic_signals,66,signal,motorway,0,-112.116363,33.6136884,,,,FALSE
,210,256909681,,66,,motorway,0,-112.1165043,33.6145271,,,,FALSE
,211,41433248,motorway_junction,66,,motorway,0,-112.1167826,33.6160745,,,,FALSE
,212,42372249,,66,,motorway,0,-112.1171349,33.6127526,,,,FALSE
,213,41435213,,112,,motorway,0,-112.0128198,33.4592353,,,,FALSE
,214,3320441577,,112,,motorway,0,-112.0127043,33.4596538,,,,FALSE
,215,256324086,,147,,motorway,0,-111.6733664,33.3864314,,,,FALSE
,216,4347924082,,147,,motorway,0,-111.6687181,33.3862027,,,,FALSE
,217,194809084,motorway_junction,112,,motorway,0,-112.052926,33.4618392,,,,FALSE
,218,6737201365,,112,,motorway,0,-112.0505359,33.4616743,,,,FALSE
,219,255815446,motorway_junction,144,,motorway,0,-111.8912955,33.3990156,,,,FALSE
,220,5742275161,,144,,motorway,0,-111.8918554,33.3951137,,,,FALSE
,221,256789264,,126,,motorway,0,-112.1081005,33.4513633,,,,FALSE
,222,41408077,motorway_junction,128,,motorway,0,-111.9832789,33.4539399,,,,FALSE
,223,1222387964,,128,,motorway,0,-111.982835,33.4513952,,,,FALSE
,224,256834281,traffic_signals,96,signal,motorway,0,-112.1121151,33.5411956,,,,FALSE
,225,256834607,,96,,motorway,0,-112.1122511,33.5424001,,,,FALSE
,226,41454949,motorway_junction,147,,motorway,0,-111.6267794,33.3867869,,,,FALSE
,227,6448909611,,147,,motorway,0,-111.6300388,33.3870215,,,,FALSE
,228,41456682,motorway_junction,113,,motorway,0,-111.9820049,33.4646142,,,,FALSE
,229,41456673,traffic_signals,113,signal,motorway,0,-111.9810591,33.4655732,,,,FALSE
,230,41456693,,113,,motorway,0,-111.9821234,33.4655629,,,,FALSE
,231,256195008,,113,,motorway,0,-111.9819322,33.4651271,,,,FALSE
,232,41458003,,66,,motorway,0,-112.1172559,33.6099079,,,,FALSE
,233,2321388727,traffic_signals,66,signal,motorway,0,-112.1170348,33.6082514,,,,FALSE
,234,41464654,motorway_junction,81,,motorway,0,-112.1169309,33.6016393,,,,FALSE
,235,41464652,,81,,motorway,0,-112.1173162,33.5979731,,,,FALSE
,236,256909386,traffic_signals,81,signal,motorway,0,-112.1165183,33.5995323,,,,FALSE
,237,256909388,,81,,motorway,0,-112.1166593,33.6016378,,,,FALSE
,238,255655748,motorway_junction,144,,motorway,0,-111.865117,33.3856756,,,,FALSE
,239,4347677850,,144,,motorway,0,-111.858612,33.3853314,,,,FALSE
,240,41467848,motorway_junction,128,,motorway,0,-111.9788949,33.4369509,,,,FALSE
,241,197063048,,128,,motorway,0,-111.9790845,33.4366266,,,,FALSE
,242,42373272,,81,,motorway,0,-112.117302,33.5933739,,,,FALSE
,243,4672054580,traffic_signals,81,signal,motorway,0,-112.1172046,33.5924868,,,,FALSE
,244,256901943,motorway_junction,81,,motorway,0,-112.116772,33.5903234,,,,FALSE
,245,4924104638,,81,,motorway,0,-112.1165006,33.5936623,,,,FALSE
,246,3874074046,traffic_signals,144,signal,motorway,0,-111.874535,33.3863681,,,,FALSE
,247,3874074035,traffic_signals,144,signal,motorway,0,-111.874796,33.386358,,,,FALSE
,248,256195242,motorway_junction,113,,motorway,0,-111.9825007,33.4637874,,,,FALSE
,249,1222388076,,113,,motorway,0,-111.9865758,33.4593502,,,,FALSE
,250,4347851409,,145,,motorway,0,-111.8043923,33.3866435,,,,FALSE
,251,3872351431,traffic_signals,145,signal,motorway,0,-111.8054208,33.3867042,,,,FALSE
,252,256186770,motorway_junction,128,,motorway,0,-111.9629403,33.4391413,,,,FALSE
,253,1508633921,traffic_signals,128,signal,motorway,0,-111.9660156,33.4399746,,,,FALSE
,254,255823560,,128,,motorway,0,-111.9679531,33.4412873,,,,FALSE
,255,2239783879,traffic_signals,127,signal,motorway,0,-112.010364,33.4126198,,,,FALSE
,256,6149095236,,127,,motorway,0,-112.0108434,33.4128069,,,,FALSE
,257,197076560,,127,,motorway,0,-112.0100919,33.411206,,,,FALSE
,258,9768607121,traffic_signals,127,signal,motorway,0,-112.0064758,33.4106127,,,,FALSE
,259,5135201638,,127,,motorway,0,-112.0034902,33.4107047,,,,FALSE
,260,41480419,,66,,motorway,0,-112.1161558,33.6278839,,,,FALSE
,261,6369493487,traffic_signals,66,signal,motorway,0,-112.116203,33.628563,,,,FALSE
,262,1878604218,,66,,motorway,0,-112.1161187,33.6319942,,,,FALSE
,263,256834608,motorway_junction,96,,motorway,0,-112.1122829,33.5495395,,,,FALSE
,264,1878604174,,96,,motorway,0,-112.112067,33.5509174,,,,FALSE
,265,41486203,motorway_junction,146,,motorway,0,-111.7471067,33.3866082,,,,FALSE
,266,2833647215,,146,,motorway,0,-111.752591,33.3869173,,,,FALSE
,267,5135277064,,96,,motorway,0,-112.1128731,33.5078712,,,,FALSE
,268,256785821,traffic_signals,96,signal,motorway,0,-112.1127958,33.5071896,,,,FALSE
,269,41489917,motorway_junction,128,,motorway,0,-111.9847319,33.4108083,,,,FALSE
,270,2290382407,,128,,motorway,0,-111.9826152,33.4106252,,,,FALSE
,271,1060694788,,111,,trunk,0,-112.1349581,33.495407,,,,FALSE
,272,3076113418,,111,,trunk,0,-112.1350499,33.4949683,,,,FALSE
,273,4425006531,motorway_junction,111,,motorway,0,-112.113058,33.4992841,,,,FALSE
,274,41491304,,111,,motorway,0,-112.1134093,33.4964259,,,,FALSE
,275,256785182,traffic_signals,111,signal,motorway,0,-112.112719,33.4972789,,,,FALSE
,276,4425006530,,111,,motorway,0,-112.1128506,33.4993223,,,,FALSE
,277,41329915,motorway_junction,144,,motorway,0,-111.9186492,33.3858203,,,,FALSE
,278,4347590444,,144,,motorway,0,-111.9254898,33.3860198,,,,FALSE
,279,41493060,,128,,motorway,0,-111.97847,33.4125753,,,,FALSE
,280,1990638615,,128,,motorway,0,-111.9803797,33.4112849,,,,FALSE
,281,42313685,motorway_junction,128,,motorway,0,-111.9687704,33.4451216,,,,FALSE
,282,1222388036,,128,,motorway,0,-111.9686663,33.4458651,,,,FALSE
,283,41517309,,129,,primary,0,-111.9262877,33.4312176,,,,FALSE
,284,316128961,,129,,primary,0,-111.9262698,33.4335976,,,,FALSE
,285,4346591443,,66,,primary,0,-112.0819169,33.6402995,,,,FALSE
,286,1975455424,traffic_signals,66,signal,primary,0,-112.082853,33.6402953,,,,FALSE
,287,41558842,motorway_junction,96,,trunk,0,-112.1474927,33.5061509,,,,FALSE
,288,1060695054,,96,,trunk,0,-112.148737,33.5079258,,,,FALSE
,289,41567239,traffic_signals,160,signal,primary,0,-111.841383,33.3046416,,,,FALSE
,290,4347804808,,160,,primary,0,-111.8414117,33.3054749,,,,FALSE
,291,41588639,traffic_signals,174,signal,primary,0,-111.8708691,33.2618122,,,,FALSE
,292,5085257143,,174,,primary,0,-111.8761706,33.2617366,,,,FALSE
,293,5157120763,,174,,primary,0,-111.8779179,33.2617116,,,,FALSE
,294,2396853135,,99,,primary,0,-111.925827,33.5370472,,,,FALSE
,295,41517485,,99,,primary,0,-111.9256375,33.5363401,,,,FALSE
,296,5158361559,,133,,primary,0,-111.582649,33.4153584,,,,FALSE
,297,5158361556,,133,,primary,0,-111.5930861,33.415359,,,,FALSE
,298,3711209908,,130,,primary,0,-111.8247108,33.4149986,,,,FALSE
,299,41588913,,130,,primary,0,-111.8237691,33.4149902,,,,FALSE
,300,41623574,,129,,motorway,0,-111.8895525,33.4335689,,,,FALSE
,301,41623564,,129,,motorway,0,-111.8813507,33.434576,,,,FALSE
,302,505404055,,132,,motorway,0,-111.6361467,33.4279223,,,,FALSE
,303,3294050771,,132,,motorway,0,-111.6362624,33.428205,,,,FALSE
,304,316007299,,128,,primary,0,-111.9389443,33.4152954,,,,FALSE
,305,4346575408,,128,,primary,0,-111.9370216,33.4146084,,,,FALSE
,306,4347412111,,64,,primary,0,-112.2334214,33.6399106,,,,FALSE
,307,4347412114,,64,,primary,0,-112.2335026,33.6403351,,,,FALSE
,308,41634057,traffic_signals,21,signal,primary,0,-112.082709,33.799142,,,,FALSE
,309,2580282896,,21,,primary,0,-112.0946978,33.8006695,,,,FALSE
,310,4619015655,,49,,primary,0,-112.2376948,33.6677169,,,,FALSE
,311,3949400554,,49,,primary,0,-112.2382823,33.6696032,,,,FALSE
,312,3949400553,,49,,primary,0,-112.2388582,33.6704673,,,,FALSE
,313,4619015626,,49,,primary,0,-112.2394199,33.6711102,,,,FALSE
,314,2396795210,,114,,primary,0,-111.9262652,33.5013559,,,,FALSE
,315,41517423,,114,,primary,0,-111.9260737,33.5009016,,,,FALSE
,316,2404245098,,84,,primary,0,-111.8970599,33.5820963,,,,FALSE
,317,41582678,,84,,primary,0,-111.8968869,33.5819481,,,,FALSE
,318,1576443115,,112,,primary,0,-112.0739335,33.468814,,,,FALSE
,319,1526072531,,112,,primary,0,-112.0737301,33.4681506,,,,FALSE
,320,41662590,traffic_signals,128,signal,primary,0,-111.9400858,33.4219347,,,,FALSE
,321,9643219691,,128,,primary,0,-111.9400696,33.4210103,,,,FALSE
,322,6816246690,traffic_signals,64,signal,primary,0,-112.237598,33.6527153,,,,FALSE
,323,3201108677,,64,,primary,0,-112.2375802,33.6535186,,,,FALSE
,324,2714618611,,190,,primary,0,-111.819539,33.2189001,,,,FALSE
,325,41667444,,190,,primary,0,-111.8195374,33.2187579,,,,FALSE
,326,41674571,motorway_junction,126,,motorway,0,-112.1082654,33.4353277,,,,FALSE
,327,256777160,,126,,motorway,0,-112.1086479,33.4317799,,,,FALSE
,328,41713678,,102,,primary,0,-111.6840578,33.5110292,,,,FALSE
,329,41713682,,102,,primary,0,-111.6837553,33.511804,,,,FALSE
,330,5519793983,,128,,primary,0,-111.9858017,33.4217894,,,,FALSE
,331,2239783965,traffic_signals,128,signal,primary,0,-111.9851,33.4217908,,,,FALSE
,332,330570971,,127,,primary,0,-112.0107789,33.4116384,,,,FALSE
,333,330571008,,127,,primary,0,-112.0103206,33.4123776,,,,FALSE
,334,5151792077,,89,,primary,0,-111.5413099,33.5762277,,,,FALSE
,335,5151818812,,73,,primary,0,-111.5581234,33.6264601,,,,FALSE
,336,41713765,,102,,primary,0,-111.6488422,33.5353641,,,,FALSE
,337,41729155,stop,103,,primary,0,-111.610834,33.5438766,,,,FALSE
,338,41338838,,103,,primary,0,-111.5829406,33.5503258,,,,FALSE
,339,41461279,,103,,primary,0,-111.5802283,33.5524219,,,,FALSE
,340,41741252,,82,,primary,0,-112.0643087,33.5882138,,,,FALSE
,341,9823582571,,129,,primary,0,-111.9095162,33.4423486,,,,FALSE
,342,41763648,,129,,primary,0,-111.9093347,33.4498576,,,,FALSE
,343,147493104,,51,,motorway,0,-112.1133522,33.6688513,,,,FALSE
,344,316070715,,51,,motorway,0,-112.1253966,33.668848,,,,FALSE
