name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East McNair Drive,1715,5604600,1185,1184,1,385.13,1,40,1000,residential,6,"LINESTRING (-111.9239937 33.3508436, -111.9241016 33.3508636, -111.9242062 33.3508831, -111.9242833 33.3508933, -111.9243529 33.3508974, -111.9249237 33.3508991, -111.9253534 33.3509048, -111.9253534 33.3510155, -111.9253534 33.3514354, -111.9269413 33.3514354, -111.9271559 33.3514497, -111.9273018 33.3515214, -111.9273876 33.3516433)",a,1,0,,
East McNair Drive,1716,5604601,1186,1187,1,221.33,1,30,1000,residential,6,"LINESTRING (-111.9027744 33.3506069, -111.9044996 33.3505926, -111.9047142 33.3506499, -111.9048687 33.3507431, -111.9050146 33.3509009)",a,1,0,,
East McNair Drive,1717,5604601,1187,1186,1,221.33,1,30,1000,residential,6,"LINESTRING (-111.9050146 33.3509009, -111.9048687 33.3507431, -111.9047142 33.3506499, -111.9044996 33.3505926, -111.9027744 33.3506069)",a,1,0,,
East McNair Drive,1718,5604601,1187,1188,1,54.89,1,30,1000,residential,6,"LINESTRING (-111.9050146 33.3509009, -111.9053170 33.3513260)",a,1,0,,
East McNair Drive,1719,5604601,1188,1187,1,54.89,1,30,1000,residential,6,"LINESTRING (-111.9053170 33.3513260, -111.9050146 33.3509009)",a,1,0,,
East McNair Drive,1720,5604603,1189,1190,1,134.31,1,40,1000,residential,6,"LINESTRING (-111.9312497 33.3510345, -111.9310416 33.3512049, -111.9308184 33.3512909, -111.9306210 33.3513267, -111.9301060 33.3513267, -111.9299171 33.3513076)",a,1,0,,
East McNair Drive,1721,5604603,1190,1189,1,134.31,1,40,1000,residential,6,"LINESTRING (-111.9299171 33.3513076, -111.9301060 33.3513267, -111.9306210 33.3513267, -111.9308184 33.3512909, -111.9310416 33.3512049, -111.9312497 33.3510345)",a,1,0,,
East McNair Drive,1722,5604603,1190,1191,1,74.39,1,40,1000,residential,6,"LINESTRING (-111.9299171 33.3513076, -111.9297026 33.3512550, -111.9293593 33.3510973, -111.9291877 33.3510400)",a,1,0,,
East McNair Drive,1723,5604603,1191,1190,1,74.39,1,40,1000,residential,6,"LINESTRING (-111.9291877 33.3510400, -111.9293593 33.3510973, -111.9297026 33.3512550, -111.9299171 33.3513076)",a,1,0,,
East McNair Drive,1724,5604603,1191,1192,1,65.41,1,40,1000,residential,6,"LINESTRING (-111.9291877 33.3510400, -111.9290899 33.3510059, -111.9289559 33.3509754, -111.9288672 33.3509694, -111.9287582 33.3509653, -111.9286633 33.3509650, -111.9284980 33.3509645)",a,1,0,,
East McNair Drive,1725,5604603,1192,1191,1,65.41,1,40,1000,residential,6,"LINESTRING (-111.9284980 33.3509645, -111.9286633 33.3509650, -111.9287582 33.3509653, -111.9288672 33.3509694, -111.9289559 33.3509754, -111.9290899 33.3510059, -111.9291877 33.3510400)",a,1,0,,
East McNair Drive,1726,5604605,1193,1194,1,107.43,1,30,1000,residential,6,"LINESTRING (-111.9198189 33.3501732, -111.9195188 33.3501889, -111.9192098 33.3502463, -111.9186948 33.3503754)",a,1,0,,
East McNair Drive,1727,5604605,1194,1193,1,107.43,1,30,1000,residential,6,"LINESTRING (-111.9186948 33.3503754, -111.9192098 33.3502463, -111.9195188 33.3501889, -111.9198189 33.3501732)",a,1,0,,
East McNair Drive,1728,5604605,1194,1195,1,297.01,1,30,1000,residential,6,"LINESTRING (-111.9186948 33.3503754, -111.9184545 33.3504255, -111.9181627 33.3504399, -111.9155105 33.3504255)",a,1,0,,
East McNair Drive,1729,5604605,1195,1194,1,297.01,1,30,1000,residential,6,"LINESTRING (-111.9155105 33.3504255, -111.9181627 33.3504399, -111.9184545 33.3504255, -111.9186948 33.3503754)",a,1,0,,
East McNair Drive,1730,5604607,1196,1197,1,124.58,1,30,1000,residential,6,"LINESTRING (-111.9077183 33.3505495, -111.9090572 33.3505424)",a,1,0,,
East McNair Drive,1731,5604607,1197,1196,1,124.58,1,30,1000,residential,6,"LINESTRING (-111.9090572 33.3505424, -111.9077183 33.3505495)",a,1,0,,
East McNair Drive,1732,5604609,1198,1199,1,136.23,1,30,1000,residential,6,"LINESTRING (-111.9155019 33.3511999, -111.9148067 33.3511999, -111.9145578 33.3512429, -111.9143261 33.3513361, -111.9141182 33.3514641)",a,1,0,,
East McNair Drive,1733,5604609,1199,1198,1,136.23,1,30,1000,residential,6,"LINESTRING (-111.9141182 33.3514641, -111.9143261 33.3513361, -111.9145578 33.3512429, -111.9148067 33.3511999, -111.9155019 33.3511999)",a,1,0,,
East McNair Drive,1734,5604610,1200,1201,1,33.12,1,30,1000,residential,6,"LINESTRING (-111.9060274 33.3503129, -111.9061991 33.3504062, -111.9063106 33.3504922)",a,1,0,,
East McNair Drive,1735,5604610,1201,1200,1,33.12,1,30,1000,residential,6,"LINESTRING (-111.9063106 33.3504922, -111.9061991 33.3504062, -111.9060274 33.3503129)",a,1,0,,
East McNair Drive,1736,5604611,1202,1203,1,229.98,1,30,1000,residential,6,"LINESTRING (-111.9338710 33.3504303, -111.9363427 33.3504305)",a,1,0,,
East McNair Drive,1737,5604611,1203,1202,1,229.98,1,30,1000,residential,6,"LINESTRING (-111.9363427 33.3504305, -111.9338710 33.3504303)",a,1,0,,
East McNair Drive,1738,5604612,1204,1205,1,199.59,1,30,1000,residential,6,"LINESTRING (-111.9131588 33.3511067, -111.9128927 33.3511497, -111.9126524 33.3512357, -111.9125126 33.3513172, -111.9123540 33.3514099, -111.9120258 33.3516014, -111.9119723 33.3516247, -111.9118284 33.3516874, -111.9118153 33.3516903, -111.9115795 33.3517447, -111.9112104 33.3517376)",a,1,0,,
East McNair Drive,1739,5604612,1205,1204,1,199.59,1,30,1000,residential,6,"LINESTRING (-111.9112104 33.3517376, -111.9115795 33.3517447, -111.9118153 33.3516903, -111.9118284 33.3516874, -111.9119723 33.3516247, -111.9120258 33.3516014, -111.9123540 33.3514099, -111.9125126 33.3513172, -111.9126524 33.3512357, -111.9128927 33.3511497, -111.9131588 33.3511067)",a,1,0,,
East McNair Drive,1740,5604613,1190,1206,1,32.68,1,40,1000,residential,6,"LINESTRING (-111.9299171 33.3513076, -111.9299859 33.3510185)",a,1,0,,
East McNair Drive,1741,5604613,1206,1190,1,32.68,1,40,1000,residential,6,"LINESTRING (-111.9299859 33.3510185, -111.9299171 33.3513076)",a,1,0,,
South Fairway Drive,1742,5604884,1207,1208,1,129.57,1,30,1000,residential,6,"LINESTRING (-111.8951717 33.3983620, -111.8945519 33.3981280, -111.8939014 33.3978819)",a,1,0,,
South Fairway Drive,1743,5604884,1208,1207,1,129.57,1,30,1000,residential,6,"LINESTRING (-111.8939014 33.3978819, -111.8945519 33.3981280, -111.8951717 33.3983620)",a,1,0,,
South Fairway Drive,1744,5604884,1208,1209,1,509.92,1,30,1000,residential,6,"LINESTRING (-111.8939014 33.3978819, -111.8932663 33.3976526, -111.8931290 33.3975595, -111.8930174 33.3974161, -111.8929916 33.3972442, -111.8930088 33.3970865, -111.8931204 33.3968930, -111.8933521 33.3967282, -111.8956695 33.3956533, -111.8958412 33.3955459, -111.8959099 33.3953882, -111.8959270 33.3950586)",a,1,0,,
South Fairway Drive,1745,5604884,1209,1208,1,509.92,1,30,1000,residential,6,"LINESTRING (-111.8959270 33.3950586, -111.8959099 33.3953882, -111.8958412 33.3955459, -111.8956695 33.3956533, -111.8933521 33.3967282, -111.8931204 33.3968930, -111.8930088 33.3970865, -111.8929916 33.3972442, -111.8930174 33.3974161, -111.8931290 33.3975595, -111.8932663 33.3976526, -111.8939014 33.3978819)",a,1,0,,
North Sunset Drive,1746,5604898,1210,1211,1,78.94,1,40,1000,residential,6,"LINESTRING (-111.9277305 33.4533946, -111.9277354 33.4537489, -111.9277330 33.4540487, -111.9277658 33.4540996)",a,1,0,,
North Sunset Drive,1747,5604898,1211,1210,1,78.94,1,40,1000,residential,6,"LINESTRING (-111.9277658 33.4540996, -111.9277330 33.4540487, -111.9277354 33.4537489, -111.9277305 33.4533946)",a,1,0,,
North Sunset Drive,1748,5604899,1212,1213,1,88.58,1,40,1000,residential,6,"LINESTRING (-111.9277191 33.4490462, -111.9277855 33.4487215, -111.9278137 33.4482526)",a,1,0,,
North Sunset Drive,1749,5604899,1213,1212,1,88.58,1,40,1000,residential,6,"LINESTRING (-111.9278137 33.4482526, -111.9277855 33.4487215, -111.9277191 33.4490462)",a,1,0,,
North Sunset Drive,1750,5604899,1213,1214,1,91.52,1,40,1000,residential,6,"LINESTRING (-111.9278137 33.4482526, -111.9278115 33.4481263, -111.9277991 33.4474272)",a,1,0,,
North Sunset Drive,1751,5604899,1214,1213,1,91.52,1,40,1000,residential,6,"LINESTRING (-111.9277991 33.4474272, -111.9278115 33.4481263, -111.9278137 33.4482526)",a,1,0,,
North Sunset Drive,1752,5604899,1214,1215,1,93.08,1,40,1000,residential,6,"LINESTRING (-111.9277991 33.4474272, -111.9277975 33.4472186, -111.9277925 33.4465877)",a,1,0,,
North Sunset Drive,1753,5604899,1215,1214,1,93.08,1,40,1000,residential,6,"LINESTRING (-111.9277925 33.4465877, -111.9277975 33.4472186, -111.9277991 33.4474272)",a,1,0,,
North Sunset Drive,1754,5604899,1215,1216,1,89.73,1,40,1000,residential,6,"LINESTRING (-111.9277925 33.4465877, -111.9277971 33.4460198, -111.9277950 33.4457784)",a,1,0,,
North Sunset Drive,1755,5604899,1216,1215,1,89.73,1,40,1000,residential,6,"LINESTRING (-111.9277950 33.4457784, -111.9277971 33.4460198, -111.9277925 33.4465877)",a,1,0,,
North Sunset Drive,1756,5604899,1216,1217,1,92.7,1,40,1000,residential,6,"LINESTRING (-111.9277950 33.4457784, -111.9278071 33.4453105, -111.9278554 33.4449446)",a,1,0,,
North Sunset Drive,1757,5604899,1217,1216,1,92.7,1,40,1000,residential,6,"LINESTRING (-111.9278554 33.4449446, -111.9278071 33.4453105, -111.9277950 33.4457784)",a,1,0,,
North Sunset Drive,1758,5604899,1217,1218,1,112.01,1,40,1000,residential,6,"LINESTRING (-111.9278554 33.4449446, -111.9278592 33.4448240, -111.9278544 33.4446081, -111.9278534 33.4444792, -111.9278390 33.4440606, -111.9278354 33.4439346)",a,1,0,,
North Sunset Drive,1759,5604899,1218,1217,1,112.01,1,40,1000,residential,6,"LINESTRING (-111.9278354 33.4439346, -111.9278390 33.4440606, -111.9278534 33.4444792, -111.9278544 33.4446081, -111.9278592 33.4448240, -111.9278554 33.4449446)",a,1,0,,
North Sunset Drive,1760,5604904,1214,1219,1,38.93,1,40,1000,residential,6,"LINESTRING (-111.9277991 33.4474272, -111.9282180 33.4474270)",a,1,0,,
North Sunset Drive,1761,5604904,1219,1214,1,38.93,1,40,1000,residential,6,"LINESTRING (-111.9282180 33.4474270, -111.9277991 33.4474272)",a,1,0,,
South Towers Street,1762,5605211,263,1220,1,82.23,1,30,1000,residential,6,"LINESTRING (-111.9538385 33.3591164, -111.9538128 33.3583750)",a,1,0,,
South Towers Street,1763,5605211,1220,263,1,82.23,1,30,1000,residential,6,"LINESTRING (-111.9538128 33.3583750, -111.9538385 33.3591164)",a,1,0,,
South Towers Street,1764,5605212,1221,1222,1,87.34,1,30,1000,residential,6,"LINESTRING (-111.9538385 33.3575966, -111.9538425 33.3568088)",a,1,0,,
South Towers Street,1765,5605212,1222,1221,1,87.34,1,30,1000,residential,6,"LINESTRING (-111.9538425 33.3568088, -111.9538385 33.3575966)",a,1,0,,
East Bentrup Drive,1766,5605290,1223,1224,1,103.84,1,30,1000,residential,6,"LINESTRING (-111.9198190 33.3497301, -111.9209350 33.3497372)",a,1,0,,
East Bentrup Drive,1767,5605290,1224,1223,1,103.84,1,30,1000,residential,6,"LINESTRING (-111.9209350 33.3497372, -111.9198190 33.3497301)",a,1,0,,
East Bentrup Drive,1768,5605291,1225,1226,1,49.97,1,40,1000,residential,6,"LINESTRING (-111.9247784 33.3500803, -111.9242548 33.3499800)",a,1,0,,
East Bentrup Drive,1769,5605291,1226,1225,1,49.97,1,40,1000,residential,6,"LINESTRING (-111.9242548 33.3499800, -111.9247784 33.3500803)",a,1,0,,
North Ventura Lane,1770,5605539,1227,1228,1,42.42,1,40,1000,residential,6,"LINESTRING (-111.9334692 33.4505218, -111.9336990 33.4508524)",a,1,0,,
North Ventura Lane,1771,5605539,1228,1227,1,42.42,1,40,1000,residential,6,"LINESTRING (-111.9336990 33.4508524, -111.9334692 33.4505218)",a,1,0,,
East Greentree Drive,1772,5605622,1229,692,1,87.45,1,30,1000,residential,6,"LINESTRING (-111.9349227 33.3316973, -111.9347510 33.3315898, -111.9344163 33.3315181, -111.9340380 33.3314872)",a,1,0,,
East Greentree Drive,1773,5605622,692,1229,1,87.45,1,30,1000,residential,6,"LINESTRING (-111.9340380 33.3314872, -111.9344163 33.3315181, -111.9347510 33.3315898, -111.9349227 33.3316973)",a,1,0,,
East Greentree Drive,1774,5605622,692,1230,1,78.22,1,30,1000,residential,6,"LINESTRING (-111.9340380 33.3314872, -111.9331975 33.3314822)",a,1,0,,
East Greentree Drive,1775,5605622,1230,692,1,78.22,1,30,1000,residential,6,"LINESTRING (-111.9331975 33.3314822, -111.9340380 33.3314872)",a,1,0,,
East Greentree Drive,1776,5605624,1231,1232,1,254.11,1,30,1000,residential,6,"LINESTRING (-111.9157261 33.3325425, -111.9152798 33.3324349, -111.9130138 33.3324134)",a,1,0,,
East Greentree Drive,1777,5605624,1232,1231,1,254.11,1,30,1000,residential,6,"LINESTRING (-111.9130138 33.3324134, -111.9152798 33.3324349, -111.9157261 33.3325425)",a,1,0,,
East Greentree Drive,1778,5605626,1233,1234,1,281.34,1,30,1000,residential,6,"LINESTRING (-111.9032220 33.3321410, -111.9056990 33.3321255, -111.9060096 33.3321019, -111.9062428 33.3320840)",a,1,0,,
East Greentree Drive,1779,5605626,1234,1233,1,281.34,1,30,1000,residential,6,"LINESTRING (-111.9062428 33.3320840, -111.9060096 33.3321019, -111.9056990 33.3321255, -111.9032220 33.3321410)",a,1,0,,
East Greentree Drive,1780,5605626,1234,1235,1,208.6,1,30,1000,residential,6,"LINESTRING (-111.9062428 33.3320840, -111.9065089 33.3320481, -111.9068780 33.3319549, -111.9072299 33.3318330, -111.9075560 33.3316968, -111.9078993 33.3314888, -111.9081826 33.3312306)",a,1,0,,
East Greentree Drive,1781,5605626,1235,1234,1,208.6,1,30,1000,residential,6,"LINESTRING (-111.9081826 33.3312306, -111.9078993 33.3314888, -111.9075560 33.3316968, -111.9072299 33.3318330, -111.9068780 33.3319549, -111.9065089 33.3320481, -111.9062428 33.3320840)",a,1,0,,
East Greentree Drive,1782,5605627,398,1236,1,100.54,1,40,1000,residential,6,"LINESTRING (-111.9387663 33.3316453, -111.9378591 33.3315478, -111.9377015 33.3315908)",a,1,0,,
East Greentree Drive,1783,5605627,1236,398,1,100.54,1,40,1000,residential,6,"LINESTRING (-111.9377015 33.3315908, -111.9378591 33.3315478, -111.9387663 33.3316453)",a,1,0,,
East Greentree Drive,1784,5605628,1237,1238,1,125.12,1,40,1000,residential,6,"LINESTRING (-111.9261150 33.3319515, -111.9260666 33.3319291, -111.9247774 33.3319322)",a,1,0,,
East Greentree Drive,1785,5605628,1238,1237,1,125.12,1,40,1000,residential,6,"LINESTRING (-111.9247774 33.3319322, -111.9260666 33.3319291, -111.9261150 33.3319515)",a,1,0,,
East Greentree Drive,1786,5605629,1239,1240,1,115.67,1,30,1000,residential,6,"LINESTRING (-111.9372401 33.3318121, -111.9371337 33.3317843, -111.9370387 33.3317593, -111.9362788 33.3316687, -111.9360213 33.3316185)",a,1,0,,
East Greentree Drive,1787,5605629,1240,1239,1,115.67,1,30,1000,residential,6,"LINESTRING (-111.9360213 33.3316185, -111.9362788 33.3316687, -111.9370387 33.3317593, -111.9371337 33.3317843, -111.9372401 33.3318121)",a,1,0,,
East Greentree Drive,1788,5605630,1241,1242,1,220.27,1,30,1000,residential,6,"LINESTRING (-111.9169878 33.3325210, -111.9170650 33.3324421, -111.9171766 33.3323991, -111.9178375 33.3322772, -111.9188846 33.3320119, -111.9192366 33.3320119)",a,1,0,,
East Greentree Drive,1789,5605630,1242,1241,1,220.27,1,30,1000,residential,6,"LINESTRING (-111.9192366 33.3320119, -111.9188846 33.3320119, -111.9178375 33.3322772, -111.9171766 33.3323991, -111.9170650 33.3324421, -111.9169878 33.3325210)",a,1,0,,
West Citation Lane,1790,5605804,547,1243,1,223.22,1,40,1000,residential,6,"LINESTRING (-111.9395154 33.3427751, -111.9372420 33.3427848, -111.9371166 33.3427853)",a,1,0,,
West Citation Lane,1791,5605804,1243,547,1,223.22,1,40,1000,residential,6,"LINESTRING (-111.9371166 33.3427853, -111.9372420 33.3427848, -111.9395154 33.3427751)",a,1,0,,
West Citation Lane,1792,5605806,1244,1245,1,144.5,1,40,1000,residential,6,"LINESTRING (-111.9423564 33.3428970, -111.9426997 33.3427751, -111.9430688 33.3427106, -111.9434464 33.3427178, -111.9438678 33.3427668)",a,1,0,,
West Citation Lane,1793,5605806,1245,1244,1,144.5,1,40,1000,residential,6,"LINESTRING (-111.9438678 33.3427668, -111.9434464 33.3427178, -111.9430688 33.3427106, -111.9426997 33.3427751, -111.9423564 33.3428970)",a,1,0,,
West Citation Lane,1794,5605806,1245,446,1,112.47,1,40,1000,residential,6,"LINESTRING (-111.9438678 33.3427668, -111.9443219 33.3428038, -111.9450741 33.3428190)",a,1,0,,
West Citation Lane,1795,5605806,446,1245,1,112.47,1,40,1000,residential,6,"LINESTRING (-111.9450741 33.3428190, -111.9443219 33.3428038, -111.9438678 33.3427668)",a,1,0,,
South Westshore Drive,1796,5605840,1246,162,1,78.3,1,40,1000,residential,6,"LINESTRING (-111.9282171 33.3758667, -111.9282241 33.3757538, -111.9282367 33.3756801, -111.9283855 33.3753027, -111.9284253 33.3751862)",a,1,0,,
South Westshore Drive,1797,5605840,162,1246,1,78.3,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3751862, -111.9283855 33.3753027, -111.9282367 33.3756801, -111.9282241 33.3757538, -111.9282171 33.3758667)",a,1,0,,
South Westshore Drive,1798,5605840,162,1247,1,73.2,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3751862, -111.9284424 33.3750357, -111.9284253 33.3745268)",a,1,0,,
South Westshore Drive,1799,5605840,1247,162,1,73.2,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3745268, -111.9284424 33.3750357, -111.9284253 33.3751862)",a,1,0,,
South Westshore Drive,1800,5605840,1247,1248,1,73.17,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3745268, -111.9284264 33.3738668)",a,1,0,,
South Westshore Drive,1801,5605840,1248,1247,1,73.17,1,40,1000,residential,6,"LINESTRING (-111.9284264 33.3738668, -111.9284253 33.3745268)",a,1,0,,
South Westshore Drive,1802,5605840,1248,503,1,73.84,1,40,1000,residential,6,"LINESTRING (-111.9284264 33.3738668, -111.9284253 33.3732008)",a,1,0,,
South Westshore Drive,1803,5605840,503,1248,1,73.84,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3732008, -111.9284264 33.3738668)",a,1,0,,
South Westshore Drive,1804,5605840,503,1249,1,74.57,1,40,1000,residential,6,"LINESTRING (-111.9284253 33.3732008, -111.9284250 33.3727572, -111.9284192 33.3727177, -111.9284065 33.3726707, -111.9283394 33.3725414)",a,1,0,,
South Westshore Drive,1805,5605840,1249,503,1,74.57,1,40,1000,residential,6,"LINESTRING (-111.9283394 33.3725414, -111.9284065 33.3726707, -111.9284192 33.3727177, -111.9284250 33.3727572, -111.9284253 33.3732008)",a,1,0,,
South Westshore Drive,1806,5605840,1249,1250,1,51.96,1,40,1000,residential,6,"LINESTRING (-111.9283394 33.3725414, -111.9282435 33.3723532, -111.9282193 33.3723048, -111.9281993 33.3722415, -111.9281899 33.3721886, -111.9281828 33.3720963)",a,1,0,,
South Westshore Drive,1807,5605840,1250,1249,1,51.96,1,40,1000,residential,6,"LINESTRING (-111.9281828 33.3720963, -111.9281899 33.3721886, -111.9281993 33.3722415, -111.9282193 33.3723048, -111.9282435 33.3723532, -111.9283394 33.3725414)",a,1,0,,
East Fordham Drive,1808,5605932,1251,1252,1,123.39,1,30,1000,residential,6,"LINESTRING (-111.9362113 33.3734511, -111.9357958 33.3736866, -111.9354525 33.3737798, -111.9349890 33.3738013)",a,1,0,,
East Fordham Drive,1809,5605932,1252,1251,1,123.39,1,30,1000,residential,6,"LINESTRING (-111.9349890 33.3738013, -111.9354525 33.3737798, -111.9357958 33.3736866, -111.9362113 33.3734511)",a,1,0,,
East Fordham Drive,1810,5605932,1252,1253,1,104.01,1,30,1000,residential,6,"LINESTRING (-111.9349890 33.3738013, -111.9345684 33.3737440, -111.9343907 33.3737187, -111.9342165 33.3736938, -111.9338818 33.3737081)",a,1,0,,
East Fordham Drive,1811,5605932,1253,1252,1,104.01,1,30,1000,residential,6,"LINESTRING (-111.9338818 33.3737081, -111.9342165 33.3736938, -111.9343907 33.3737187, -111.9345684 33.3737440, -111.9349890 33.3738013)",a,1,0,,
East Fordham Drive,1812,5605933,1254,1255,1,339.75,1,30,1000,residential,6,"LINESTRING (-111.9329325 33.3740531, -111.9322853 33.3742601, -111.9318304 33.3743604, -111.9313669 33.3744106, -111.9293448 33.3744044)",a,1,0,,
East Fordham Drive,1813,5605933,1255,1254,1,339.75,1,30,1000,residential,6,"LINESTRING (-111.9293448 33.3744044, -111.9313669 33.3744106, -111.9318304 33.3743604, -111.9322853 33.3742601, -111.9329325 33.3740531)",a,1,0,,
West Stacey Lane,1814,5605997,7,1256,1,130.44,1,30,1000,residential,6,"LINESTRING (-111.9567967 33.3229151, -111.9564019 33.3229007, -111.9560929 33.3228577, -111.9554234 33.3227071)",a,1,0,,
West Stacey Lane,1815,5605997,1256,7,1,130.44,1,30,1000,residential,6,"LINESTRING (-111.9554234 33.3227071, -111.9560929 33.3228577, -111.9564019 33.3229007, -111.9567967 33.3229151)",a,1,0,,
West Stacey Lane,1816,5605999,1257,1258,1,115.91,1,30,1000,residential,6,"LINESTRING (-111.9407330 33.3239986, -111.9419776 33.3239627)",a,1,0,,
West Stacey Lane,1817,5605999,1258,1257,1,115.91,1,30,1000,residential,6,"LINESTRING (-111.9419776 33.3239627, -111.9407330 33.3239986)",a,1,0,,
West Stacey Lane,1818,5605999,1258,1259,1,191.04,1,30,1000,residential,6,"LINESTRING (-111.9419776 33.3239627, -111.9425612 33.3239484, -111.9428531 33.3239699, -111.9432050 33.3241277, -111.9434453 33.3242496, -111.9436341 33.3242926, -111.9437886 33.3242926, -111.9439345 33.3242926)",a,1,0,,
West Stacey Lane,1819,5605999,1259,1258,1,191.04,1,30,1000,residential,6,"LINESTRING (-111.9439345 33.3242926, -111.9437886 33.3242926, -111.9436341 33.3242926, -111.9434453 33.3242496, -111.9432050 33.3241277, -111.9428531 33.3239699, -111.9425612 33.3239484, -111.9419776 33.3239627)",a,1,0,,
West Stacey Lane,1820,5605999,1259,1260,1,87.89,1,30,1000,residential,6,"LINESTRING (-111.9439345 33.3242926, -111.9448787 33.3242783)",a,1,0,,
West Stacey Lane,1821,5605999,1260,1259,1,87.89,1,30,1000,residential,6,"LINESTRING (-111.9448787 33.3242783, -111.9439345 33.3242926)",a,1,0,,
West Stacey Lane,1822,5605999,1260,1261,1,67.1,1,30,1000,residential,6,"LINESTRING (-111.9448787 33.3242783, -111.9455996 33.3242711)",a,1,0,,
West Stacey Lane,1823,5605999,1261,1260,1,67.1,1,30,1000,residential,6,"LINESTRING (-111.9455996 33.3242711, -111.9448787 33.3242783)",a,1,0,,
West Stacey Lane,1824,5606000,385,1262,1,132.62,1,40,1000,residential,6,"LINESTRING (-111.9374594 33.3240570, -111.9376482 33.3240570, -111.9388842 33.3240427)",a,1,0,,
West Stacey Lane,1825,5606000,1262,385,1,132.62,1,40,1000,residential,6,"LINESTRING (-111.9388842 33.3240427, -111.9376482 33.3240570, -111.9374594 33.3240570)",a,1,0,,
West Stacey Lane,1826,5606000,1262,563,1,83.51,1,40,1000,residential,6,"LINESTRING (-111.9388842 33.3240427, -111.9397812 33.3240243)",a,1,0,,
West Stacey Lane,1827,5606000,563,1262,1,83.51,1,40,1000,residential,6,"LINESTRING (-111.9397812 33.3240243, -111.9388842 33.3240427)",a,1,0,,
East Rice Drive,1828,5606080,1263,1264,1,55.09,1,40,1000,residential,6,"LINESTRING (-111.9393578 33.3767902, -111.9387655 33.3767921)",a,1,0,,
East Rice Drive,1829,5606080,1264,1263,1,55.09,1,40,1000,residential,6,"LINESTRING (-111.9387655 33.3767921, -111.9393578 33.3767902)",a,1,0,,
East Rice Drive,1830,5606081,1265,1266,1,79.04,1,30,1000,residential,6,"LINESTRING (-111.9027881 33.3778861, -111.9019384 33.3778789)",a,1,0,,
East Rice Drive,1831,5606081,1266,1265,1,79.04,1,30,1000,residential,6,"LINESTRING (-111.9019384 33.3778789, -111.9027881 33.3778861)",a,1,0,,
East Rice Drive,1832,5606082,1267,1268,1,38.32,1,30,1000,residential,6,"LINESTRING (-111.9010458 33.3778861, -111.9006338 33.3778861)",a,1,0,,
East Rice Drive,1833,5606082,1268,1267,1,38.32,1,30,1000,residential,6,"LINESTRING (-111.9006338 33.3778861, -111.9010458 33.3778861)",a,1,0,,
East Rice Drive,1834,5606082,1268,1269,1,39.93,1,30,1000,residential,6,"LINESTRING (-111.9006338 33.3778861, -111.9002046 33.3778933)",a,1,0,,
East Rice Drive,1835,5606082,1269,1268,1,39.93,1,30,1000,residential,6,"LINESTRING (-111.9002046 33.3778933, -111.9006338 33.3778861)",a,1,0,,
East Rice Drive,1836,5606083,1270,1271,1,191.61,1,30,1000,residential,6,"LINESTRING (-111.8992691 33.3779291, -111.8972091 33.3779291)",a,1,0,,
East Rice Drive,1837,5606083,1271,1270,1,191.61,1,30,1000,residential,6,"LINESTRING (-111.8972091 33.3779291, -111.8992691 33.3779291)",a,1,0,,
South el Camino Circle,1838,5606100,1272,1273,1,64.35,1,30,1000,residential,6,"LINESTRING (-111.9338365 33.4033553, -111.9338451 33.4027749)",a,1,0,,
South el Camino Circle,1839,5606100,1273,1272,1,64.35,1,30,1000,residential,6,"LINESTRING (-111.9338451 33.4027749, -111.9338365 33.4033553)",a,1,0,,
South Dennis Drive,1840,5606122,1274,1275,1,53.36,1,40,1000,residential,6,"LINESTRING (-111.9471491 33.3902032, -111.9471405 33.3898663, -111.9472178 33.3897374)",a,1,0,,
South Dennis Drive,1841,5606122,1275,1274,1,53.36,1,40,1000,residential,6,"LINESTRING (-111.9472178 33.3897374, -111.9471405 33.3898663, -111.9471491 33.3902032)",a,1,0,,
South Dennis Drive,1842,5606123,1276,1277,1,44.91,1,40,1000,residential,6,"LINESTRING (-111.9486371 33.3589443, -111.9488095 33.3589504, -111.9489763 33.3588498, -111.9490603 33.3587973)",a,1,0,,
South Dennis Drive,1843,5606123,1277,1276,1,44.91,1,40,1000,residential,6,"LINESTRING (-111.9490603 33.3587973, -111.9489763 33.3588498, -111.9488095 33.3589504, -111.9486371 33.3589443)",a,1,0,,
South Dennis Drive,1844,5606123,1277,1278,1,42.44,1,40,1000,residential,6,"LINESTRING (-111.9490603 33.3587973, -111.9491473 33.3587490, -111.9493799 33.3586148, -111.9494344 33.3585785)",a,1,0,,
South Dennis Drive,1845,5606123,1278,1277,1,42.44,1,40,1000,residential,6,"LINESTRING (-111.9494344 33.3585785, -111.9493799 33.3586148, -111.9491473 33.3587490, -111.9490603 33.3587973)",a,1,0,,
