name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry,main_node_id
,1,16580357,,,0,,,,-80.8795389,28.4530152,,
,2,16580361,motorway_junction,,0,,,,-81.3744581,28.4460376,,
,3,26785611,,,0,,,,-81.4060689,28.4359746,,
,4,26785939,,,0,,,,-81.404793,28.4307715,,
,5,26794014,motorway_junction,,0,,,,-81.401491,28.4279317,,
,6,26794210,motorway_junction,,0,,,,-81.5005573,28.3822849,,
,7,26794286,traffic_signals,,1,,,,-81.4046835,28.4332734,,
,8,26827445,traffic_signals,,1,,,,-81.4597608,28.4192152,,
,9,26827467,,,0,,,,-81.4081417,28.4317234,,
,10,26827489,traffic_signals,,1,,,,-81.4229681,28.4246673,,
,11,26910542,,,0,,,,-81.4226935,28.4192064,,
,12,26915875,,,0,,,,-81.4597351,28.4184226,,
,13,26917097,,,0,,,,-81.4427411,28.4226034,,
,14,26917098,traffic_signals,,1,,,,-81.4428922,28.419494,,
,15,26917099,,,0,,,,-81.4425933,28.4204808,,
,16,26917151,,,0,,,,-81.4428593,28.4186356,,
,17,27336917,motorway_junction,,0,,,,-81.4740668,28.4165652,,
,18,27336925,,,0,,,,-81.4740867,28.4250462,,
,19,27336926,motorway_junction,,0,,,,-81.4744085,28.4253618,,
,20,27336943,,,0,,,,-81.4744917,28.4458553,,
,21,27336944,motorway_junction,,0,,,,-81.4741577,28.4454406,,
,22,27336971,,,0,,,,-81.4741593,28.4544328,,
,23,27337002,,,0,,,,-81.4713755,28.4613786,,
,24,27337003,motorway_junction,,0,,,,-81.4678044,28.4638086,,
,25,27337011,motorway_junction,,0,,,,-81.4693557,28.4617602,,
,26,27337045,motorway_junction,,0,,,,-81.464085,28.4668952,,
,27,27337086,motorway_junction,,0,,,,-81.4520531,28.4770751,,
,28,27337093,,,0,,,,-81.4547208,28.4740256,,
,29,27337102,,,0,,,,-81.4594676,28.4698317,,
,30,27337109,,,0,,,,-81.4588914,28.4754678,,
,31,27337113,,,0,,,,-81.4585316,28.463887,,
,32,27337115,,,0,,,,-81.4588581,28.4697862,,
,33,27483730,motorway_junction,,0,,,,-87.2156254,30.4275345,,
,34,27484738,,,0,,,,-87.215662,30.4356406,,
,35,27485435,,,0,,,,-87.2185005,30.447487,,
,36,27485778,,,0,,,,-87.2302954,30.4957006,,
,37,27492566,,,0,,,,-87.2302835,30.4849614,,
,38,27495899,,,0,,,,-87.215442,30.4356729,,
,39,27496001,,,0,,,,-87.2148488,30.4270387,,
,40,27617337,traffic_signals,,1,,,,-81.404583,28.3713872,,
,41,28109064,,,0,,,,-81.4738931,28.4094652,,
,42,28109079,,,0,,,,-81.4752085,28.4093866,,
,43,28109090,,,0,,,,-81.4748789,28.41004,,
,44,28109159,,,0,,,,-81.4760366,28.4105209,,
,45,28109362,,,0,,,,-81.4743955,28.4154555,,
,46,28109374,,,0,,,,-81.4829862,28.401876,,
,47,28109408,motorway_junction,,0,,,,-81.4794158,28.4053788,,
,48,51865846,motorway_junction,,0,,,,-87.417761,30.5755121,,
,49,51865850,,,0,,,,-87.420455,30.5767678,,
,50,51865869,,,0,,,,-87.4234242,30.5776006,,
,51,51865871,,,0,,,,-87.4253396,30.5774154,,
,52,51976481,,,0,,,,-87.4609089,30.5778394,,
,53,54218844,,,0,,,,-81.3824251,28.5368332,,
,54,54220987,,,0,,,,-81.382154,28.593235,,
,55,54220988,,,0,,,,-81.3816497,28.5928299,,
,56,54220997,,,0,,,,-81.3752229,28.5787286,,
,57,54221034,motorway_junction,,0,,,,-81.3824308,28.5431253,,
,58,54222310,motorway_junction,,0,,,,-81.3869328,28.6125978,,
,59,54236075,,,0,,,,-81.3845783,28.5331776,,
,60,54236105,,,0,,,,-81.400896,28.509801,,
,61,54236106,,,0,,,,-81.4013728,28.5097374,,
,62,54236112,motorway_junction,,0,,,,-81.4147891,28.5096446,,
,63,54236117,,,0,,,,-81.4191161,28.5087251,,
,64,54236124,,,0,,,,-81.4237642,28.504725,,
,65,54236126,motorway_junction,,0,,,,-81.4295135,28.498131,,
,66,54236136,,,0,,,,-81.441139,28.485965,,
,67,54236137,,,0,,,,-81.4414839,28.4856828,,
,68,54237063,,,0,,,,-81.4302695,28.4965044,,
,69,54237070,motorway_junction,,0,,,,-81.4229593,28.504812,,
,70,54237073,,,0,,,,-81.4187188,28.5083137,,
,71,54237077,,,0,,,,-81.4139327,28.5091633,,
,72,54237081,,,0,,,,-81.4014188,28.5092791,,
,73,54237102,,,0,,,,-81.384651,28.5325031,,
,74,54237103,,,0,,,,-81.3839185,28.5337516,,
,75,54278305,,,0,,,,-81.3874152,28.6064548,,
,76,54280816,,,0,,,,-81.3888501,28.6568531,,
,77,54718387,,,0,,,,-81.3889258,28.6909231,,
,78,54718432,,,0,,,,-81.3636673,28.7557862,,
,79,54718438,motorway_junction,,0,,,,-81.3615215,28.7617756,,
,80,54718454,,,0,,,,-81.3496425,28.7883931,,
,81,54718469,motorway_junction,,0,,,,-81.335479,28.8167645,,
,82,54718480,motorway_junction,,0,,,,-81.3224054,28.8328236,,
,83,54722273,,,0,,,,-81.2803461,28.7703618,,
,84,54724599,,,0,,,,-81.3462253,28.7959217,,
,85,54724600,,,0,,,,-81.346368,28.7955923,,
,86,54724603,,,0,,,,-81.3483678,28.7918653,,
,87,54724604,,,0,,,,-81.3488186,28.7911909,,
,88,54724608,,,0,,,,-81.3511545,28.7861042,,
,89,54724616,,,0,,,,-81.3540878,28.7858317,,
,90,54724842,,,0,,,,-81.3467196,28.7920225,,
,91,54724939,,,0,,,,-81.3369919,28.8109736,,
,92,54725746,motorway_junction,,0,,,,-81.330462,28.7981127,,
,93,54725771,motorway_junction,,0,,,,-81.3026834,28.7921645,,
,94,54725779,,,0,,,,-81.2999441,28.780827,,
,95,54725793,motorway_junction,,0,,,,-81.2912614,28.773012,,
,96,54725809,,,0,,,,-81.2729594,28.7666083,,
,97,54725812,motorway_junction,,0,,,,-81.2717251,28.7638368,,
,98,54726167,,,0,,,,-81.2713373,28.7636931,,
,99,54726172,motorway_junction,,0,,,,-81.2729518,28.7671037,,
,100,54726194,motorway_junction,,0,,,,-81.3001257,28.781791,,
,101,54726204,,,0,,,,-81.3023491,28.7918711,,
,102,54726223,motorway_junction,,0,,,,-81.323921,28.798988,,
,103,54726227,,,0,,,,-81.3304892,28.7983503,,
,104,54728154,motorway_junction,,0,,,,-81.2668836,28.7528176,,
,105,54728189,,,0,,,,-81.2303123,28.6962738,,
,106,54728284,motorway_junction,,0,,,,-81.2586547,28.583434,,
,107,54729330,,,0,,,,-81.2591061,28.5832031,,
,108,54729332,,,0,,,,-81.2529325,28.5908641,,
,109,54729399,motorway_junction,,0,,,,-81.2300652,28.6952814,,
,110,54729419,,,0,,,,-81.2670787,28.7525543,,
,111,60014707,motorway_junction,,0,,,,-81.55229,28.3251086,,
,112,60014717,,,0,,,,-81.5056539,28.3761316,,
,113,60014718,,,0,,,,-81.5005365,28.3818125,,
,114,60014726,motorway_junction,,0,,,,-81.5341226,28.3448826,,
,115,60015663,motorway_junction,,0,,,,-81.3269442,28.4515125,,
,116,60015664,,,0,,,,-81.3148652,28.4515767,,
,117,60015666,motorway_junction,,0,,,,-81.2996499,28.4513624,,
,118,60016616,,,0,,,,-82.6391698,27.7657038,,
,119,60654629,motorway_junction,,0,,,,-81.3575988,28.4470527,,
,120,60654639,,,0,,,,-81.342522,28.4505443,,
,121,60654829,motorway_junction,,0,,,,-81.2951312,28.4504563,,
,122,60654842,,,0,,,,-81.2577798,28.4485975,,
,123,60654859,,,0,,,,-81.221926,28.4513502,,
,124,60812252,motorway_junction,,0,,,,-81.5538243,28.3325564,,
,125,60812389,,,0,,,,-81.5388936,28.3393687,,
,126,60931287,motorway_junction,,0,,,,-82.6329791,27.9062202,,
,127,60931317,,,0,,,,-82.5447182,27.9430601,,
,128,71076769,,,0,,,,-83.1825548,30.6365359,,
,129,84714163,traffic_signals,,1,,,,-82.3870766,29.6168935,,
,130,84718259,,,0,,,,-82.293666,29.493996,,
,131,84718284,motorway_junction,,0,,,,-82.296811,29.501176,,
,132,84720381,motorway_junction,,0,,,,-82.29337,29.493902,,
,133,84720400,,,0,,,,-82.296568,29.501215,,
,134,84725335,motorway_junction,,0,,,,-82.450038,29.692287,,
,135,84725382,,,0,,,,-82.4421112,29.6841358,,
,136,84733667,motorway_junction,,0,,,,-82.3734458,29.6023993,,
,137,84733704,traffic_signals,,1,,,,-82.372282,29.6027168,,62
,138,84735465,motorway_junction,,0,,,,-82.3825424,29.6126816,,
,139,84735481,,,0,,,,-82.3858575,29.6184692,,
,140,84735487,,,0,,,,-82.390008,29.62305,,
,141,84741891,motorway_junction,,0,,,,-82.3611396,29.5880136,,
,142,84741904,,,0,,,,-82.364498,29.592392,,
,143,84743370,,,0,,,,-82.3735797,29.6022089,,
,144,84743409,traffic_signals,,1,,,,-82.3742769,29.601285,,
,145,84744280,,,0,,,,-82.5442987,29.8720329,,
,146,84744327,motorway_junction,,0,,,,-82.542439,29.873047,,
,147,84746172,,,0,,,,-82.5121805,29.8024157,,
,148,84746195,,,0,,,,-82.5133005,29.8054848,,
,149,84751034,,,0,,,,-82.3864184,29.6161824,,
,150,84751052,,,0,,,,-82.3831115,29.6130285,,
,151,84752342,,,0,,,,-82.416654,29.6567722,,
,152,84752374,,,0,,,,-82.419885,29.659165,,
,153,84753049,motorway_junction,,0,,,,-82.364353,29.591897,,
,154,84753065,,,0,,,,-82.3620807,29.5886951,,
,155,84753068,,,0,,,,-82.361569,29.588214,,
,156,84756230,,,0,,,,-82.543092,29.878233,,
,157,84756237,motorway_junction,,0,,,,-82.542538,29.87501,,
,158,84773839,motorway_junction,,0,,,,-82.4188153,29.6592969,,
,159,84780958,traffic_signals,,1,,,,-82.5156926,29.8021595,,56
,160,84780980,motorway_junction,,0,,,,-82.513505,29.805782,,
,161,84790744,,,0,,,,-82.375413,29.604601,,
,162,84793267,motorway_junction,,0,,,,-82.375593,29.604466,,
,163,84795577,,,0,,,,-82.4217627,29.6631364,,
,164,84796294,,,0,,,,-82.541909,29.869841,,
,165,84796334,,,0,,,,-82.544041,29.871674,,
,166,84796646,motorway_junction,,0,,,,-82.4147806,29.6549135,,
,167,84796653,traffic_signals,,1,,,,-82.4183666,29.6597174,,
,168,84798014,,,0,,,,-82.4496765,29.6924034,,
,169,84815796,,,0,,,,-82.5140096,29.8020107,,
,170,84815843,motorway_junction,,0,,,,-82.5137716,29.8019749,,
,171,84815881,traffic_signals,,1,,,,-82.51247,29.8015053,,
,172,84817914,motorway_junction,,0,,,,-82.3895388,29.6219583,,
,173,84817920,,,0,,,,-82.3874721,29.6176317,,
,174,84826858,traffic_signals,,1,,,,-82.4442018,29.688866,,
,175,84847003,,,0,,,,-82.51533,29.790416,,
,176,93195695,motorway_junction,,0,,,,-82.6769488,27.6543404,,
,177,93195709,,,0,,,,-82.6728192,27.6449542,,
,178,93213566,motorway_junction,,0,,,,-82.654556,27.766202,,
,179,93213584,,,0,,,,-82.6618307,27.7632872,,
,180,93214213,,,0,,,,-82.6540474,27.7658923,,
,181,93214228,motorway_junction,,0,,,,-82.6582602,27.7698186,,
,182,93214846,,,0,,,,-82.6580027,27.7713831,,
,183,93215612,motorway_junction,,0,,,,-82.6616174,27.7630687,,
,184,95760629,,,0,,,,-82.30144,30.2396726,,
,185,95760695,,,0,,,,-82.1000792,30.2646242,,
,186,95760770,,,0,,,,-82.2585484,30.2381998,,
,187,95774232,,,0,,,,-82.1025254,30.2618738,,
,188,95776386,,,0,,,,-82.2607371,30.2410323,,
,189,95776387,,,0,,,,-82.2615268,30.2420185,,
,190,95872095,,,0,,,,-80.8947042,28.7746152,,
,191,95872097,,,0,,,,-80.8948759,28.7708883,,
,192,95872100,motorway_junction,,0,,,,-80.8926679,28.7674143,,
,193,95872113,,,0,,,,-80.8933996,28.7724231,,
,194,95872326,,,0,,,,-80.7192245,28.229671,,
,195,95872328,,,0,,,,-80.7194502,28.2307343,,
,196,95872330,motorway_junction,,0,,,,-80.6668752,28.4050291,,
,197,95872332,,,0,,,,-80.6604719,28.4050453,,
,198,95872378,motorway_junction,,0,,,,-80.8066818,28.3779104,,
,199,95872382,,,0,,,,-80.8051023,28.3747685,,
,200,95872384,,,0,,,,-80.8053465,28.3738907,,
,201,95872385,,,0,,,,-80.8044403,28.3738024,,
,202,95872387,,,0,,,,-80.6292489,27.9984434,,
,203,95872488,,,0,,,,-80.8424973,28.4960495,,
,204,95872500,traffic_signals,,1,,,,-80.7175712,28.2300645,,
,205,95872501,,,0,,,,-80.7175397,28.2296345,,
,206,95872509,,,0,,,,-80.8383525,28.5020847,,
,207,95872513,,,0,,,,-80.8387927,28.5015896,,
,208,95873348,motorway_junction,,0,,,,-80.851499,28.5479768,,
,209,95873621,,,0,,,,-80.8520834,28.5507294,,
,210,95873625,,,0,,,,-80.8521025,28.5521445,,
,211,95873703,motorway_junction,,0,,,,-80.7022468,28.4053766,,
,212,95873704,traffic_signals,,1,,,,-80.7056373,28.404705,,
,213,95873705,,,0,,,,-80.7099062,28.4053556,,
,214,95873764,,,0,,,,-80.8701737,28.6661678,,
,215,95873765,,,0,,,,-80.8704534,28.6666653,,
,216,95873770,,,0,,,,-80.8714306,28.6705085,,
,217,95873773,,,0,,,,-80.869358,28.666567,,
,218,95873774,traffic_signals,,1,,,,-80.8692255,28.6661855,,149
,219,95873775,,,0,,,,-80.8690487,28.6658294,,
,220,95873777,motorway_junction,,0,,,,-80.8675306,28.6610068,,
,221,95873789,,,0,,,,-80.7636326,28.4017216,,
,222,95874011,motorway_junction,,0,,,,-80.8020512,28.3712183,,
,223,95874013,,,0,,,,-80.8036331,28.3743127,,
,224,95874017,,,0,,,,-80.8042749,28.3752774,,
,225,95874311,,,0,,,,-80.7512362,28.3992216,,
,226,95874317,,,0,,,,-80.7522831,28.3996135,,
,227,95874527,,,0,,,,-80.8022068,28.3711145,,
,228,95874956,traffic_signals,,1,,,,-80.7430207,28.289205,,
,229,95874957,,,0,,,,-80.7418936,28.2892684,,
,230,95874967,,,0,,,,-80.631635,27.9984938,,
,231,95874968,,,0,,,,-80.6271702,27.9935657,,
,232,95875139,,,0,,,,-80.7060808,28.1160995,,
,233,95875145,traffic_signals,,1,,,,-80.7053598,28.1205055,,
,234,95875146,,,0,,,,-80.7053274,28.1199815,,
,235,95875600,,,0,,,,-80.8701345,28.6659014,,
,236,95875620,,,0,,,,-80.7548078,28.3999828,,
,237,95875622,motorway_junction,,0,,,,-80.7739994,28.4035301,,
,238,95875798,,,0,,,,-80.6360992,28.4052799,,
,239,95876029,,,0,,,,-80.8510859,28.6198189,,
,240,95876031,motorway_junction,,0,,,,-80.8511098,28.6123812,,
,241,95876106,,,0,,,,-80.7070261,28.0792591,,
,242,95876107,traffic_signals,,1,,,,-80.7070627,28.0789293,,
,243,95876113,,,0,,,,-80.7053769,28.0782737,,
,244,95876114,traffic_signals,,1,,,,-80.7054209,28.0789438,,
,245,95876115,,,0,,,,-80.7054105,28.0795753,,
,246,95876191,,,0,,,,-80.6295005,27.9981388,,
,247,95876192,traffic_signals,,1,,,,-80.6297043,27.9984427,,125
,248,95876470,motorway_junction,,0,,,,-80.8434971,28.5074198,,
,249,95876473,,,0,,,,-80.8411855,28.4997585,,
,250,95876478,,,0,,,,-80.839678,28.5001334,,
,251,95876591,,,0,,,,-80.7047419,28.1205062,,
,252,95876816,motorway_junction,,0,,,,-80.6313284,28.4054266,,
,253,95877343,,,0,,,,-80.7952234,28.35983,,
,254,95877835,traffic_signals,,1,,,,-80.7193629,28.2300617,,
,255,95878190,,,0,,,,-80.6231827,28.4058232,,
,256,95878593,,,0,,,,-80.8514628,28.5553232,,
,257,95895542,traffic_signals,,1,,,,-80.7430124,28.2953597,,
,258,95895543,,,0,,,,-80.7438414,28.2953588,,
,259,95910024,motorway_junction,,0,,,,-80.8769266,28.6840818,,
,260,95910102,motorway_junction,,0,,,,-80.8204606,28.4192881,,
,261,95910110,,,0,,,,-80.8200293,28.4049526,,
,262,95910175,motorway_junction,,0,,,,-80.7106888,28.2028723,,
,263,95910183,,,0,,,,-80.7062678,28.1841114,,
,264,95910321,motorway_junction,,0,,,,-80.5962556,27.9005717,,
,265,95915761,,,0,,,,-80.6160846,28.4007119,,
,266,95916639,,,0,,,,-80.7487139,28.4008113,,
,267,95916644,,,0,,,,-80.7533582,28.4001696,,
,268,95918151,traffic_signals,,1,,,,-80.7518302,28.3988127,,
,269,95918153,traffic_signals,,1,,,,-80.7534156,28.4015463,,
,270,95919175,,,0,,,,-80.835442,28.5063361,,
,271,95926616,,,0,,,,-80.8510933,28.5515292,,
,272,95941460,,,0,,,,-80.8403716,28.4991001,,
,273,95947163,,,0,,,,-80.1611438,26.1658631,,
,274,95947168,traffic_signals,,1,,,,-80.1588262,26.1659553,,
,275,95949082,traffic_signals,,1,,,,-80.1618994,26.0480587,,
,276,95949127,,,0,,,,-80.1343516,26.2314587,,
,277,95949357,,,0,,,,-80.2097074,26.190004,,
,278,95949414,motorway_junction,,0,,,,-80.3390028,26.0036282,,
,279,95949585,traffic_signals,,1,,,,-80.1647387,26.0334445,,
,280,95949660,,,0,,,,-80.3549041,26.0626302,,
,281,95949682,,,0,,,,-80.3552371,26.0603141,,
,282,95949725,,,0,,,,-80.3542757,25.9783587,,
,283,95950039,,,0,,,,-80.2527575,25.9723176,,
,284,95950052,traffic_signals,,1,,,,-80.163841,26.033453,,
,285,95950219,,,0,,,,-80.1513187,26.1887349,,
,286,95950266,,,0,,,,-80.1531376,26.1881864,,
,287,95950424,,,0,,,,-80.1616813,26.1635783,,
,288,95950538,,,0,,,,-80.1394266,26.2314132,,
,289,95950543,,,0,,,,-80.1383081,26.229917,,
,290,95950547,,,0,,,,-80.1382701,26.2314233,,
,291,95950556,traffic_signals,,1,,,,-80.1368648,26.2277853,,
,292,95950640,,,0,,,,-80.3628423,26.0867555,,
,293,95950787,,,0,,,,-80.1506944,26.1882393,,
,294,95950932,,,0,,,,-80.2076812,26.1955668,,
,295,95950999,,,0,,,,-80.1311792,26.2591878,,
,296,95951001,,,0,,,,-80.1295764,26.260516,,
,297,95951145,,,0,,,,-80.1355478,26.2314626,,
,298,95951164,motorway_junction,,0,,,,-80.139898,26.207571,,
,299,95951187,,,0,,,,-80.145967,26.2041471,,
,300,95951207,motorway_junction,,0,,,,-80.1436532,26.2029739,,
,301,95951300,,,0,,,,-80.1854818,26.2234961,,
,302,95951301,,,0,,,,-80.3600597,26.0625415,,
,303,95951467,,,0,,,,-80.1832194,26.2273313,,
,304,95951524,,,0,,,,-80.4422383,26.1469317,,
,305,95951577,traffic_signals,,1,,,,-80.1200494,26.3044934,,113
,306,95951596,,,0,,,,-80.2592547,26.3021707,,
,307,95951720,,,0,,,,-80.3530341,26.0628215,,
,308,95951915,traffic_signals,,1,,,,-80.1180965,26.3181532,,
,309,95951916,,,0,,,,-80.1182232,26.318982,,
,310,95952015,,,0,,,,-80.1660623,25.9921866,,
,311,95952016,traffic_signals,,1,,,,-80.1654813,25.9960171,,
,312,95952260,traffic_signals,,1,,,,-80.166451,25.9960095,,
,313,95952582,traffic_signals,,1,,,,-80.1651154,25.9850851,,
,314,95952916,,,0,,,,-80.1408409,26.2036135,,
,315,95952922,,,0,,,,-80.1403288,26.2055209,,
,316,95952991,traffic_signals,,1,,,,-80.1644357,26.0628576,,104
,317,95953089,,,0,,,,-80.1174384,26.3129209,,
,318,95953101,,,0,,,,-80.2167328,26.1363672,,
,319,95953360,,,0,,,,-80.3396036,26.0026562,,
,320,95953364,,,0,,,,-80.3430025,26.0076472,,
,321,95953373,motorway_junction,,0,,,,-80.2718269,26.3023555,,
,322,95953547,,,0,,,,-80.1670139,26.0069161,,
,323,95953636,,,0,,,,-80.166273,26.2453335,,
,324,95953643,motorway_junction,,0,,,,-80.1667142,26.2476098,,
,325,95953690,,,0,,,,-80.827891,26.1658504,,
,326,95953790,,,0,,,,-80.3480861,26.0629069,,
,327,95953852,,,0,,,,-80.3488414,26.0627296,,
,328,95954164,traffic_signals,,1,,,,-80.2163211,26.1358143,,
,329,95954255,,,0,,,,-80.3531028,26.0348246,,
,330,95954410,,,0,,,,-80.1332867,26.2314775,,
,331,95954573,traffic_signals,,1,,,,-80.164785,26.2453554,,
,332,95954996,,,0,,,,-80.1270364,26.2755372,,
,333,95955011,,,0,,,,-80.3580537,25.9785376,,
,334,95955131,traffic_signals,,1,,,,-80.3381286,26.0078358,,
,335,95955156,,,0,,,,-80.3522662,26.0367204,,
,336,95955346,motorway_junction,,0,,,,-80.3404791,26.0070763,,
,337,95955397,,,0,,,,-80.1279682,26.2747576,,
,338,95955401,traffic_signals,,1,,,,-80.1698242,26.1364086,,
,339,95955651,,,0,,,,-80.136741,26.254731,,
,340,95955973,traffic_signals,,1,,,,-80.1232102,26.2748991,,
,341,95955974,,,0,,,,-80.1231772,26.2743035,,
,342,95956090,,,0,,,,-80.1673163,26.1364592,,
,343,95956091,,,0,,,,-80.1674623,26.1375891,,
,344,95956123,,,0,,,,-80.3537087,26.029402,,
,345,95956185,traffic_signals,,1,,,,-80.1690124,26.106793,,
,346,95956336,,,0,,,,-80.1243169,26.2748762,,
,347,95956414,traffic_signals,,1,,,,-80.1635527,26.0628967,,
,348,95956614,traffic_signals,,1,,,,-80.1628062,26.0480469,,
,349,95956994,,,0,,,,-80.1163917,26.3184872,,
,350,95957064,,,0,,,,-80.3495487,26.0256228,,
,351,95957436,,,0,,,,-80.1578792,26.1669393,,
,352,95957932,,,0,,,,-80.1127452,26.3184395,,
,353,95958006,,,0,,,,-80.1207172,26.3016798,,
,354,95958014,traffic_signals,,1,,,,-80.1178786,26.3045356,,76
,355,95958015,,,0,,,,-80.1188368,26.3045104,,
,356,95958072,,,0,,,,-80.1324302,26.2604628,,
,357,95966709,motorway_junction,,0,,,,-80.1846836,26.2227856,,
,358,95974469,,,0,,,,-80.2925692,26.1935918,,
,359,95975172,,,0,,,,-80.2507198,26.3028828,,
,360,95980698,traffic_signals,,1,,,,-80.2267469,26.0938095,,
,361,95984009,,,0,,,,-80.3525432,26.1242697,,
,362,95984039,,,0,,,,-80.2723305,26.104986,,
,363,95984041,,,0,,,,-80.2702078,26.1043223,,
,364,95999909,,,0,,,,-80.1378406,26.2314289,,
,365,96003139,,,0,,,,-80.322078,26.165917,,
,366,96003146,,,0,,,,-80.2983941,26.1869683,,
,367,96003216,,,0,,,,-80.1723748,26.3054679,,
,368,96003224,,,0,,,,-80.1930221,26.3002143,,
,369,96003227,motorway_junction,,0,,,,-80.1956334,26.3002056,,
,370,96020106,traffic_signals,,1,,,,-80.2506865,26.3012678,,
,371,96020852,,,0,,,,-80.3519031,25.974413,,
,372,96024853,,,0,,,,-80.152351,26.1852047,,
,373,96024894,motorway_junction,,0,,,,-80.1290685,26.2654594,,
,374,96024933,motorway_junction,,0,,,,-80.1671249,26.0025048,,
,375,96024943,,,0,,,,-80.1532629,26.1814045,,
,376,96024951,,,0,,,,-80.1599498,26.1663296,,
,377,96024966,,,0,,,,-80.1694941,26.1327062,,
,378,96024971,,,0,,,,-80.168721,26.1094069,,
,379,96028150,motorway_junction,,0,,,,-80.2159038,26.0038142,,
,380,96036516,,,0,,,,-80.3540902,26.110737,,
,381,96036517,,,0,,,,-80.3549228,26.109735,,
,382,96036525,motorway_junction,,0,,,,-80.3636396,26.0938806,,
,383,96036528,,,0,,,,-80.3619523,26.0807139,,
,384,96036535,motorway_junction,,0,,,,-80.3568666,26.068489,,
,385,96036553,,,0,,,,-80.3483237,26.021699,,
,386,96036602,,,0,,,,-80.3527146,25.9711589,,
,387,96036620,,,0,,,,-80.3463374,25.9853098,,
,388,96036645,motorway_junction,,0,,,,-80.3401787,26.008272,,
,389,96036648,,,0,,,,-80.343157,26.0139338,,
,390,96036674,motorway_junction,,0,,,,-80.3536222,26.06293,,
,391,96036676,,,0,,,,-80.35624,26.0687357,,
,392,96036683,motorway_junction,,0,,,,-80.361447,26.0814277,,
,393,96036695,,,0,,,,-80.362139,26.0974925,,
,394,96036746,,,0,,,,-80.4302406,26.1423847,,
,395,96036749,,,0,,,,-80.4113367,26.1378497,,
,396,96037266,traffic_signals,,1,,,,-80.3408575,26.146263,,
,397,96037324,,,0,,,,-80.2208599,26.135783,,
,398,96039259,traffic_signals,,1,,,,-80.1613477,26.3054425,,
,399,96048037,,,0,,,,-80.2048193,26.0780981,,
,400,96048049,,,0,,,,-80.2019304,26.0875228,,
,401,96053818,,,0,,,,-80.1641669,26.2453465,,
,402,96054927,,,0,,,,-80.2972309,25.9709581,,
,403,96060919,,,0,,,,-80.2787017,26.301269,,
,404,96060920,,,0,,,,-80.2786715,26.303249,,
,405,96068267,,,0,,,,-80.21679,26.094408,,
,406,96068269,,,0,,,,-80.2162632,26.0887809,,
,407,96103063,motorway_junction,,0,,,,-81.969946,26.853387,,
,408,96103068,,,0,,,,-81.969982,26.857141,,
,409,96103079,,,0,,,,-81.9688365,26.8579759,,
,410,96103405,motorway_junction,,0,,,,-81.9921125,26.8854181,,
,411,96103410,,,0,,,,-81.9888978,26.8822431,,
,412,96104103,,,0,,,,-82.0042769,26.8956845,,
,413,96104106,motorway_junction,,0,,,,-82.0063335,26.8990077,,
,414,96107521,,,0,,,,-82.016744,26.939782,,
,415,96107538,motorway_junction,,0,,,,-82.016937,26.934013,,
,416,96107995,,,0,,,,-81.9699733,26.8585744,,
,417,96107999,,,0,,,,-81.969993,26.8581672,,
,418,96108000,,,0,,,,-81.9702702,26.8579976,,
,419,96108044,,,0,,,,-81.9720618,26.8575098,,
,420,96108053,,,0,,,,-81.9703591,26.8533564,,
,421,96108480,,,0,,,,-82.0499226,27.0185674,,
,422,96108492,,,0,,,,-82.0482453,27.0185716,,
,423,96108498,,,0,,,,-82.0458903,27.0157945,,
,424,96108635,,,0,,,,-82.0187607,26.9402578,,
,425,96108674,,,0,,,,-82.0169939,26.9402567,,
,426,96108685,,,0,,,,-82.0183058,26.9407078,,
,427,96108687,,,0,,,,-82.0156435,26.9415281,,
,428,96108705,traffic_signals,,1,,,,-82.0212717,26.9400226,,
,429,96108727,,,0,,,,-82.0207779,26.938825,,
,430,96108739,,,0,,,,-82.0223866,26.9394557,,
,431,96109859,motorway_junction,,0,,,,-82.045595,27.016015,,
,432,96110821,,,0,,,,-82.0010315,26.895716,,
,433,96110826,,,0,,,,-82.0004989,26.894478,,
,434,96110832,motorway_junction,,0,,,,-81.9984516,26.8917499,,
,435,96111188,,,0,,,,-81.9690784,26.8581587,,
,436,96111208,,,0,,,,-81.9720823,26.8638161,,
,437,96111212,motorway_junction,,0,,,,-81.9723918,26.8636317,,
,438,96111221,,,0,,,,-81.9721558,26.8589603,,
,439,96111234,,,0,,,,-81.974425,26.858214,,
,440,96113245,,,0,,,,-81.9874574,26.8815472,,
,441,96113253,,,0,,,,-81.9868556,26.8811174,,
,442,96113277,,,0,,,,-81.9814807,26.8762222,,
,443,96113284,motorway_junction,,0,,,,-81.9775629,26.8723972,,
,444,96114445,,,0,,,,-82.020421,26.938765,,
,445,96114466,motorway_junction,,0,,,,-82.0190668,26.9401064,,
,446,96114508,,,0,,,,-82.0179532,26.9359843,,
,447,96116164,,,0,,,,-82.003796,26.894904,,
,448,96116680,motorway_junction,,0,,,,-82.051189,27.024407,,
,449,96116688,,,0,,,,-82.049566,27.0201335,,
,450,96116694,,,0,,,,-82.0497655,27.0190477,,
,451,96116889,,,0,,,,-81.9730772,26.8580314,,
,452,96118031,,,0,,,,-81.9838253,26.8776272,,
,453,96118033,,,0,,,,-81.9832379,26.877197,,
,454,96118604,,,0,,,,-82.050602,27.024164,,
,455,96118608,,,0,,,,-82.0485148,27.022149,,
